person activity tbody_acceleration_meanx tbody_acceleration_meany tbody_acceleration_meanz tbody_acceleration_stdx tbody_acceleration_stdy tbody_acceleration_stdz tgravity_acceleration_meanx tgravity_acceleration_meany tgravity_acceleration_meanz tgravity_acceleration_stdx tgravity_acceleration_stdy tgravity_acceleration_stdz tbody_acceleration_jerk_signal_meanx tbody_acceleration_jerk_signal_meany tbody_acceleration_jerk_signal_meanz tbody_acceleration_jerk_signal_stdx tbody_acceleration_jerk_signal_stdy tbody_acceleration_jerk_signal_stdz tbody_gyro_angular_velocity_meanx tbody_gyro_angular_velocity_meany tbody_gyro_angular_velocity_meanz tbody_gyro_angular_velocity_stdx tbody_gyro_angular_velocity_stdy tbody_gyro_angular_velocity_stdz tbody_gyro_angular_velocity_jerk_signal_meanx tbody_gyro_angular_velocity_jerk_signal_meany tbody_gyro_angular_velocity_jerk_signal_meanz tbody_gyro_angular_velocity_jerk_signal_stdx tbody_gyro_angular_velocity_jerk_signal_stdy tbody_gyro_angular_velocity_jerk_signal_stdz tbody_acceleration_magnitude_mean tbody_acceleration_magnitude_std tgravity_acceleration_magnitude_mean tgravity_acceleration_magnitude_std tbody_acceleration_jerk_signal_magnitude_mean tbody_acceleration_jerk_signal_magnitude_std tbody_gyro_angular_velocity_magnitude_mean tbody_gyro_angular_velocity_magnitude_std tbody_gyro_angular_velocity_jerk_signal_magnitude_mean tbody_gyro_angular_velocity_jerk_signal_magnitude_std fbody_acceleration_meanx fbody_acceleration_meany fbody_acceleration_meanz fbody_acceleration_stdx fbody_acceleration_stdy fbody_acceleration_stdz fbody_acceleration_jerk_signal_meanx fbody_acceleration_jerk_signal_meany fbody_acceleration_jerk_signal_meanz fbody_acceleration_jerk_signal_stdx fbody_acceleration_jerk_signal_stdy fbody_acceleration_jerk_signal_stdz fbody_gyro_angular_velocity_meanx fbody_gyro_angular_velocity_meany fbody_gyro_angular_velocity_meanz fbody_gyro_angular_velocity_stdx fbody_gyro_angular_velocity_stdy fbody_gyro_angular_velocity_stdz fbody_acceleration_magnitude_mean fbody_acceleration_magnitude_std fbody_bodyacceleration_jerk_signal_magnitude_mean fbody_bodyacceleration_jerk_signal_magnitude_std fbody_bodygyro_angular_velocity_magnitude_mean fbody_bodygyro_angular_velocity_magnitude_std fbody_bodygyro_angular_velocity_jerk_signal_magnitude_mean fbody_bodygyro_angular_velocity_jerk_signal_magnitude_std
11 WALKING 2.7182189e-01 -1.6647583e-02 -1.0609630e-01 -4.2284207e-01 -5.2212075e-02 -5.3062631e-01 9.4646845e-01 -2.1204587e-01 1.3405322e-01 -9.8110101e-01 -9.6624055e-01 -9.6085268e-01 8.2970933e-02 1.2768248e-02 -1.3364828e-02 -4.2851634e-01 -1.8141923e-01 -7.2065473e-01 -4.2692900e-02 -7.0510497e-02 8.4374450e-02 -5.9634693e-01 -4.9962529e-01 -4.3417820e-01 -9.1820420e-02 -5.1417255e-02 -3.4267745e-02 -5.4161640e-01 -7.3799376e-01 -5.5107994e-01 -2.8832347e-01 -4.8773592e-01 -2.8832347e-01 -4.8773592e-01 -4.0233320e-01 -4.0314128e-01 -4.2180167e-01 -5.5836278e-01 -6.3073271e-01 -7.5367142e-01 -3.9653373e-01 -8.3047844e-02 -6.1640291e-01 -4.3370331e-01 -9.6606829e-02 -5.2309339e-01 -4.5326527e-01 -2.4180173e-01 -6.9259387e-01 -4.5394304e-01 -1.7017740e-01 -7.4756461e-01 -5.1475331e-01 -5.9310740e-01 -3.9829334e-01 -6.2315027e-01 -4.5366318e-01 -4.9855464e-01 -4.5851406e-01 -5.8445599e-01 -3.9511613e-01 -4.1744682e-01 -6.1022263e-01 -5.9974544e-01 -7.5191446e-01 -7.7357406e-01
11 WALKING_DOWNSTAIRS 2.9160563e-01 -1.7809772e-02 -1.1107015e-01 1.4245656e-01 7.0812273e-02 -3.2402694e-01 9.4174641e-01 -2.0032194e-01 1.3237168e-01 -9.5449750e-01 -9.2631047e-01 -9.2581491e-01 8.9716866e-02 2.5227420e-02 -2.2520891e-02 -8.3421265e-02 -1.2681666e-01 -5.7971048e-01 -1.2506870e-01 -2.6277535e-02 5.7524457e-02 -3.7406902e-01 -4.9591172e-01 -3.1895959e-01 -2.2091627e-02 -5.2027299e-02 -3.7304841e-02 -5.3437495e-01 -6.8459332e-01 -4.8055915e-01 1.2622766e-01 5.0774365e-02 1.2622766e-01 5.0774365e-02 -1.9820614e-01 -1.2701722e-01 -1.9788336e-01 -3.3934983e-01 -5.9929476e-01 -6.7775059e-01 3.5193723e-02 2.4750813e-02 -3.7762476e-01 1.7990676e-01 2.6277718e-02 -3.4862658e-01 -1.2046300e-01 -1.7747924e-01 -5.3022553e-01 -1.2834163e-01 -1.3044383e-01 -6.2890274e-01 -3.1877701e-01 -5.2825452e-01 -2.7345911e-01 -3.9772276e-01 -4.8112749e-01 -3.9722047e-01 9.0280758e-02 -1.3712306e-01 -9.7454997e-02 -1.7366175e-01 -4.5617011e-01 -3.8055943e-01 -6.6834053e-01 -7.1422967e-01
11 WALKING_UPSTAIRS 2.6377586e-01 -3.0315782e-02 -1.0679722e-01 -2.3880296e-01 -1.0316750e-01 -2.0336940e-01 8.9262616e-01 -3.4357692e-01 1.4663375e-01 -9.5346311e-01 -9.2436083e-01 -9.0693317e-01 9.6856168e-02 -1.3262529e-02 -1.5146390e-02 -4.5296168e-01 -4.2811923e-01 -7.8535917e-01 -8.2090970e-02 -5.6692881e-02 6.3805438e-02 -5.0133163e-01 -2.8204454e-01 -6.9465885e-01 -6.4524541e-02 -7.1983469e-02 -4.6076150e-02 -6.6043134e-01 -8.0945944e-01 -7.7717339e-01 -1.3259462e-01 -2.8959215e-01 -1.3259462e-01 -2.8959215e-01 -5.0958770e-01 -4.9048581e-01 -2.5504834e-01 -3.7790986e-01 -7.5731481e-01 -8.0112704e-01 -3.5534890e-01 -2.5464521e-01 -5.5174208e-01 -1.9873366e-01 -8.8504815e-02 -1.1370177e-01 -4.9592737e-01 -4.5531792e-01 -7.6538791e-01 -4.5825502e-01 -4.3727633e-01 -8.0384509e-01 -4.7178278e-01 -5.8116715e-01 -6.7467188e-01 -5.1781165e-01 -1.5378785e-01 -7.2992873e-01 -3.3606103e-01 -3.7602788e-01 -4.7592850e-01 -5.1370346e-01 -5.5009966e-01 -3.8122338e-01 -7.9598611e-01 -8.2242872e-01
12 LAYING 2.6011343e-01 -1.7520392e-02 -1.0816013e-01 -9.5531868e-01 -9.4907201e-01 -9.4833384e-01 -3.7859207e-01 8.0337883e-01 2.7504320e-01 -9.3645831e-01 -9.7439649e-01 -9.5964396e-01 8.5429539e-02 7.7440831e-03 -4.3714838e-03 -9.6927628e-01 -9.6263953e-01 -9.7062931e-01 -1.4654681e-02 -8.3553735e-02 1.4519185e-01 -9.6609074e-01 -9.5387389e-01 -9.5015744e-01 -9.9040230e-02 -4.1067531e-02 -6.7890900e-02 -9.6719820e-01 -9.6590037e-01 -9.6995393e-01 -9.4820468e-01 -9.3654269e-01 -9.4820468e-01 -9.3654269e-01 -9.6984383e-01 -9.6258092e-01 -9.3084059e-01 -9.3572572e-01 -9.7106777e-01 -9.6201202e-01 -9.5624849e-01 -9.5126597e-01 -9.5472480e-01 -9.5520764e-01 -9.5064004e-01 -9.4838083e-01 -9.6874276e-01 -9.6322333e-01 -9.6714970e-01 -9.7282001e-01 -9.6470366e-01 -9.7271384e-01 -9.5665389e-01 -9.5256172e-01 -9.4567324e-01 -9.6925459e-01 -9.5534368e-01 -9.5642438e-01 -9.4386744e-01 -9.4213326e-01 -9.6244842e-01 -9.6165300e-01 -9.4549702e-01 -9.4037383e-01 -9.6394961e-01 -9.6191161e-01
12 SITTING 2.7500722e-01 -1.5789299e-02 -1.0630723e-01 -9.8256878e-01 -9.2858124e-01 -9.3966189e-01 9.2622898e-01 8.3050901e-02 8.8564070e-02 -9.8520364e-01 -9.6364198e-01 -9.5620863e-01 7.7127766e-02 1.0599050e-02 -2.0457599e-03 -9.7649420e-01 -9.6404746e-01 -9.7911347e-01 -4.2415918e-02 -7.5198040e-02 7.2846216e-02 -9.7442535e-01 -9.6049713e-01 -9.5155253e-01 -9.4102349e-02 -3.8747747e-02 -5.1563409e-02 -9.7732993e-01 -9.7934783e-01 -9.7713895e-01 -9.5217662e-01 -9.4751710e-01 -9.5217662e-01 -9.4751710e-01 -9.7473449e-01 -9.7274589e-01 -9.4190724e-01 -9.4676924e-01 -9.8039234e-01 -9.7826054e-01 -9.7966614e-01 -9.4276802e-01 -9.5462663e-01 -9.8399948e-01 -9.2603398e-01 -9.3591696e-01 -9.7710989e-01 -9.6423619e-01 -9.7555156e-01 -9.7798035e-01 -9.6653892e-01 -9.8140887e-01 -9.6852899e-01 -9.6372525e-01 -9.5571818e-01 -9.7633990e-01 -9.5904070e-01 -9.5476988e-01 -9.5594425e-01 -9.5064719e-01 -9.7171527e-01 -9.7295144e-01 -9.5851187e-01 -9.4846098e-01 -9.7848445e-01 -9.7925639e-01
12 STANDING 2.7740583e-01 -1.6900254e-02 -1.0552700e-01 -9.8124399e-01 -9.2314025e-01 -9.2068480e-01 9.5731782e-01 -2.1886536e-01 -3.9538277e-02 -9.8531421e-01 -9.7048261e-01 -9.3953410e-01 7.4463176e-02 1.0048004e-02 -7.8813138e-03 -9.7244020e-01 -9.5320312e-01 -9.7555698e-01 -3.0003043e-02 -7.0008375e-02 7.4256819e-02 -8.8365525e-01 -9.4146921e-01 -9.5036476e-01 -9.7638041e-02 -4.0952083e-02 -4.8286374e-02 -9.5541564e-01 -9.7119549e-01 -9.7368939e-01 -9.4145994e-01 -9.3523295e-01 -9.4145994e-01 -9.3523295e-01 -9.6879068e-01 -9.6267886e-01 -8.8810137e-01 -8.5227162e-01 -9.6928997e-01 -9.6192317e-01 -9.7646947e-01 -9.3277568e-01 -9.4717820e-01 -9.8364721e-01 -9.2285203e-01 -9.1418918e-01 -9.7197163e-01 -9.5329178e-01 -9.7112253e-01 -9.7558144e-01 -9.5666634e-01 -9.7879283e-01 -8.9029271e-01 -9.4825186e-01 -9.5260195e-01 -8.8438520e-01 -9.3852985e-01 -9.5433576e-01 -9.4521780e-01 -9.3974193e-01 -9.6085901e-01 -9.6414560e-01 -9.0235677e-01 -8.5003317e-01 -9.6305979e-01 -9.6290974e-01
12 WALKING 2.7712867e-01 -1.5560928e-02 -1.0316111e-01 -1.2889853e-01 -1.2278329e-01 -4.1060606e-01 9.6687351e-01 -1.5598345e-01 -3.6084288e-02 -9.7911312e-01 -9.6461917e-01 -9.5027623e-01 4.5764401e-02 1.9776695e-02 5.0258703e-03 -1.3506611e-02 -8.9404969e-02 -5.1227684e-01 -1.0451367e-01 -3.4429108e-02 9.9973912e-02 -5.4626347e-01 -4.4940140e-01 -3.5017029e-01 -6.2238932e-02 -4.9852605e-02 -4.6733815e-02 -3.9080724e-01 -5.8129069e-01 -4.8064220e-01 -1.0220455e-01 -2.3697287e-01 -1.0220455e-01 -2.3697287e-01 -1.4406492e-01 -2.0285050e-02 -3.5593037e-01 -4.1320834e-01 -5.1749378e-01 -5.4889045e-01 -5.4357640e-02 -7.1302455e-02 -4.2232530e-01 -1.6070726e-01 -2.0851528e-01 -4.5214669e-01 -8.1619795e-02 -1.4137407e-01 -4.9138617e-01 -3.1059295e-02 -9.4056408e-02 -5.3148632e-01 -4.0197593e-01 -4.6788634e-01 -3.1728248e-01 -5.9314288e-01 -4.4379833e-01 -4.2225652e-01 -1.5311600e-01 -4.0889630e-01 -2.9912425e-02 -1.3953909e-02 -4.4250378e-01 -4.9480222e-01 -5.6117644e-01 -5.6493401e-01
12 WALKING_DOWNSTAIRS 2.8152110e-01 -1.8084267e-02 -1.0955593e-01 4.2408492e-02 1.1083534e-01 -4.2501741e-01 9.4986198e-01 -1.7870218e-01 -5.6105062e-02 -9.5950402e-01 -9.4329843e-01 -9.3539935e-01 6.2150025e-02 -1.1928915e-02 4.8526243e-03 6.3191437e-03 6.2921667e-02 -4.9865579e-01 -1.1253156e-01 -4.2733669e-02 8.9543498e-02 -3.6214306e-01 -4.7628774e-01 -3.3780668e-01 -2.6466897e-02 -6.0917720e-02 -6.5323998e-02 -2.7860816e-01 -5.1747911e-01 -3.6523220e-01 1.8313943e-02 9.7260827e-02 1.8313943e-02 9.7260827e-02 -1.0709102e-01 6.5578127e-02 -2.1335151e-01 -3.2045863e-01 -4.4283108e-01 -4.5244993e-01 2.3504935e-02 1.5051000e-01 -4.0212122e-01 4.8334707e-02 1.6749510e-02 -4.8739013e-01 -7.0147227e-03 6.3940689e-03 -4.5161432e-01 -7.2311432e-02 5.1512313e-02 -5.4446143e-01 -1.7885617e-01 -4.2063147e-01 -2.1276736e-01 -4.2236324e-01 -5.1892313e-01 -4.4851299e-01 1.4801727e-01 -1.0512497e-01 7.6996837e-02 4.2063125e-02 -3.4493842e-01 -4.2355397e-01 -4.5822749e-01 -4.8678042e-01
12 WALKING_UPSTAIRS 2.7297034e-01 -2.6357490e-02 -1.0733973e-01 -2.9014919e-01 -1.0381826e-01 -4.3669743e-01 9.3837147e-01 -2.5914420e-01 -7.0250382e-02 -9.6024629e-01 -9.4137835e-01 -9.3807118e-01 7.2866081e-02 -6.8949489e-03 9.0666279e-03 -3.5985697e-01 -3.1132899e-01 -7.1933635e-01 -9.3123410e-02 -4.1131452e-02 8.9802276e-02 -5.2665930e-01 -5.2294980e-01 -3.4961461e-01 -4.5563887e-02 -3.3540657e-02 -6.5316729e-02 -5.4999919e-01 -7.6119561e-01 -6.0641210e-01 -2.2918393e-01 -2.8584404e-01 -2.2918393e-01 -2.8584404e-01 -4.3246930e-01 -3.2982797e-01 -3.1656159e-01 -5.2568695e-01 -6.7497213e-01 -7.1340671e-01 -3.2144793e-01 -1.6834152e-01 -5.6084121e-01 -2.7892975e-01 -1.3017556e-01 -4.1859999e-01 -3.8584375e-01 -3.3307759e-01 -6.8792987e-01 -3.9060122e-01 -3.3592638e-01 -7.5011486e-01 -4.2636033e-01 -6.0471132e-01 -4.0608094e-01 -5.6046296e-01 -4.8391839e-01 -3.9609572e-01 -2.9000542e-01 -3.9528513e-01 -3.2088446e-01 -3.4656514e-01 -5.9403252e-01 -5.6443509e-01 -7.1433259e-01 -7.3313076e-01
13 LAYING 2.7671636e-01 -2.0440454e-02 -1.0433186e-01 -9.6889199e-01 -9.5094795e-01 -9.5039300e-01 -1.5685221e-01 6.5640094e-01 5.9888499e-01 -9.5787524e-01 -9.7594814e-01 -9.5989286e-01 7.6777483e-02 1.8344189e-02 -9.8838971e-03 -9.8541995e-01 -9.8015234e-01 -9.8307066e-01 -9.7360997e-03 -9.6625070e-02 1.1781961e-01 -9.7214347e-01 -9.6270462e-01 -9.6735051e-01 -1.0183557e-01 -4.1774400e-02 -6.4877042e-02 -9.8140474e-01 -9.7885475e-01 -9.8980155e-01 -9.6051777e-01 -9.4794475e-01 -9.6051777e-01 -9.4794475e-01 -9.8546785e-01 -9.8006624e-01 -9.4430311e-01 -9.4468748e-01 -9.8544626e-01 -9.7511331e-01 -9.7471692e-01 -9.6584376e-01 -9.6629558e-01 -9.6696009e-01 -9.4746233e-01 -9.4585214e-01 -9.8519968e-01 -9.8037514e-01 -9.8099460e-01 -9.8707818e-01 -9.8139426e-01 -9.8367005e-01 -9.6946349e-01 -9.6868973e-01 -9.6912688e-01 -9.7344679e-01 -9.5994413e-01 -9.6979721e-01 -9.5953549e-01 -9.4943132e-01 -9.8075439e-01 -9.7804435e-01 -9.5768162e-01 -9.4613343e-01 -9.7815081e-01 -9.7279863e-01
13 SITTING 2.7432850e-01 -5.8773294e-03 -9.7246511e-02 -9.8954628e-01 -9.3896774e-01 -9.3864122e-01 9.2557651e-01 1.0176975e-01 7.5777386e-02 -9.8137911e-01 -9.5135306e-01 -9.3097956e-01 7.5286588e-02 -1.1234409e-03 -2.3239725e-02 -9.9282726e-01 -9.8426756e-01 -9.8761209e-01 -3.5512486e-02 -9.0268740e-02 8.2343203e-02 -9.8584426e-01 -9.7966846e-01 -9.6689641e-01 -9.5919849e-02 -4.1036688e-02 -4.6612160e-02 -9.9137102e-01 -9.9177335e-01 -9.8986138e-01 -9.5769056e-01 -9.3793574e-01 -9.5769056e-01 -9.3793574e-01 -9.8949784e-01 -9.8881310e-01 -9.5114264e-01 -9.6394059e-01 -9.9260430e-01 -9.9141493e-01 -9.9013548e-01 -9.5967392e-01 -9.5618306e-01 -9.8941058e-01 -9.3366650e-01 -9.3418901e-01 -9.9267821e-01 -9.8391410e-01 -9.8526120e-01 -9.9368217e-01 -9.8590812e-01 -9.8861210e-01 -9.8321820e-01 -9.8245605e-01 -9.6838442e-01 -9.8671469e-01 -9.7827071e-01 -9.6945175e-01 -9.5690156e-01 -9.3852993e-01 -9.8834854e-01 -9.8833230e-01 -9.7325828e-01 -9.6426810e-01 -9.9172374e-01 -9.9121945e-01
13 STANDING 2.7775843e-01 -1.6789199e-02 -1.1212414e-01 -9.9102076e-01 -9.4942244e-01 -9.6753803e-01 9.4269530e-01 -2.3994315e-01 -5.2485661e-02 -9.9223240e-01 -9.7468123e-01 -9.7682716e-01 7.5863096e-02 7.6203523e-03 -7.0497934e-04 -9.8763610e-01 -9.7770417e-01 -9.8692624e-01 -2.9549216e-02 -7.5320524e-02 8.5471247e-02 -9.5557740e-01 -9.7172176e-01 -9.7343660e-01 -9.8119999e-02 -4.1287258e-02 -5.3926078e-02 -9.7846512e-01 -9.8098266e-01 -9.8517704e-01 -9.7156424e-01 -9.6851967e-01 -9.7156424e-01 -9.6851967e-01 -9.8680003e-01 -9.8186562e-01 -9.5782537e-01 -9.4498020e-01 -9.8363763e-01 -9.7619766e-01 -9.8942597e-01 -9.5942762e-01 -9.7756730e-01 -9.9181771e-01 -9.4717981e-01 -9.6404808e-01 -9.8819828e-01 -9.7775278e-01 -9.8460856e-01 -9.8818511e-01 -9.7941225e-01 -9.8787153e-01 -9.5715411e-01 -9.7291308e-01 -9.7439438e-01 -9.5581841e-01 -9.7142515e-01 -9.7553327e-01 -9.7239356e-01 -9.7044538e-01 -9.8197754e-01 -9.8062126e-01 -9.5748880e-01 -9.4685749e-01 -9.7719740e-01 -9.7646733e-01
13 WALKING 2.7588313e-01 -1.8566065e-02 -1.1143146e-01 -3.4698039e-01 1.4186669e-01 -2.2050354e-01 9.1085571e-01 -2.8365858e-01 -1.3129972e-01 -9.7254492e-01 -9.6089985e-01 -9.4863759e-01 8.0959023e-02 3.0836450e-03 5.9724901e-03 -2.2091007e-01 5.6548877e-02 -3.7463317e-01 -1.7420763e-02 -7.9847250e-02 7.8420564e-02 -3.7605991e-01 -2.9002355e-01 -3.6336995e-01 -9.6659859e-02 -3.1984927e-02 -6.3669323e-02 -2.1681207e-01 -3.5776090e-01 -3.4176582e-01 -1.3564387e-01 -2.9254638e-01 -1.3564387e-01 -2.9254638e-01 -1.3320503e-01 -1.3178853e-01 -2.1866956e-01 -2.5324007e-01 -3.0350821e-01 -3.2211838e-01 -3.3503012e-01 9.5515067e-02 -2.4685151e-01 -3.5329985e-01 9.2196893e-02 -2.6989640e-01 -2.9046080e-01 -4.3919514e-02 -3.4226372e-01 -2.1971616e-01 9.4674160e-02 -4.0617335e-01 -1.9285647e-01 -2.5621355e-01 -2.7660795e-01 -4.3571471e-01 -3.1861851e-01 -4.5533390e-01 -2.3460087e-01 -4.3838895e-01 -1.5211150e-01 -1.1359192e-01 -2.6747237e-01 -3.7995184e-01 -3.3852713e-01 -3.4928561e-01
13 WALKING_DOWNSTAIRS 2.9490755e-01 -1.4372384e-02 -1.0199394e-01 -6.8156363e-02 -3.2125247e-02 -1.5833315e-01 9.4187562e-01 -2.1155511e-01 -9.5082034e-02 -9.5264308e-01 -9.2854437e-01 -8.9396298e-01 1.0170454e-01 -7.5186816e-03 -2.5297767e-02 -7.4090805e-02 -1.4902777e-01 -3.1704661e-01 -1.2267220e-01 -2.3720572e-02 1.1128424e-01 -4.1701416e-01 -1.9884816e-01 -3.2277408e-01 -6.4719984e-02 -6.6941408e-02 -5.1202048e-02 -4.6373667e-01 -2.5916325e-01 -3.6708949e-01 -2.9463430e-02 -1.5609820e-02 -2.9463430e-02 -1.5609820e-02 -1.2792605e-01 -4.3395984e-02 -1.0211448e-01 -2.3676263e-01 -3.2355244e-01 -2.7649151e-01 -7.2660266e-02 -3.6453525e-02 -1.5117872e-01 -6.8043622e-02 -9.2444417e-02 -2.3331518e-01 -1.1485156e-01 -2.0781235e-01 -2.7613804e-01 -1.1474498e-01 -1.4177512e-01 -3.5657948e-01 -3.1967712e-01 -1.3382889e-01 -2.1290666e-01 -4.5219039e-01 -2.4966033e-01 -4.2700825e-01 5.2879188e-02 -2.1091277e-01 -2.8215666e-02 -7.0989384e-02 -2.0612171e-01 -4.0056006e-01 -2.6639990e-01 -3.4309486e-01
13 WALKING_UPSTAIRS 2.5820394e-01 -2.7739225e-02 -1.2576727e-01 -2.9628460e-01 1.0447077e-01 -2.1721057e-01 8.4763431e-01 -3.5740450e-01 -2.0750717e-01 -9.4644150e-01 -9.2205497e-01 -9.1027110e-01 6.9244207e-02 -1.2800976e-03 -2.5412630e-02 -4.8732554e-01 -3.2333393e-01 -6.6092126e-01 -1.3829376e-01 3.8196691e-03 1.1667956e-01 -5.4106669e-01 -4.0357217e-01 -2.1180511e-01 -6.6481718e-02 -4.5305195e-02 -6.6165392e-02 -6.3103758e-01 -6.7880592e-01 -5.5088035e-01 -1.0115350e-01 -3.2633962e-01 -1.0115350e-01 -3.2633962e-01 -4.5619045e-01 -4.5122593e-01 -2.3718296e-01 -4.1565861e-01 -6.3196490e-01 -6.6921638e-01 -3.8246074e-01 -6.3656477e-02 -4.0478524e-01 -2.6608129e-01 1.1465671e-01 -1.8484223e-01 -5.0621214e-01 -3.6899618e-01 -6.3149643e-01 -5.1433776e-01 -3.1940041e-01 -6.8923578e-01 -4.8211301e-01 -4.9217610e-01 -2.5533895e-01 -5.6291100e-01 -3.6428326e-01 -2.7252501e-01 -3.6752280e-01 -4.0906552e-01 -4.2510001e-01 -4.9109081e-01 -4.8547731e-01 -4.7077080e-01 -6.5608854e-01 -7.1226150e-01
14 LAYING 2.3327544e-01 -1.1342465e-02 -8.6833332e-02 -9.1750189e-01 -9.0969704e-01 -9.0033192e-01 -1.4548363e-01 4.8539693e-01 8.3656291e-01 -8.6213694e-01 -9.4877486e-01 -9.0130386e-01 9.8140385e-02 -8.3150706e-03 -3.2360151e-02 -9.7147356e-01 -9.6812762e-01 -9.7243186e-01 5.0522118e-03 -1.5342381e-01 1.4912406e-01 -9.5722102e-01 -9.3249978e-01 -9.5229697e-01 -1.0544664e-01 -3.7267740e-02 -5.6617187e-02 -9.7027496e-01 -9.6804289e-01 -9.7971137e-01 -9.0597825e-01 -8.5659312e-01 -9.0597825e-01 -8.5659312e-01 -9.7257639e-01 -9.6645091e-01 -9.0466542e-01 -9.1343319e-01 -9.7562118e-01 -9.6400992e-01 -9.3393618e-01 -9.3036691e-01 -9.2788231e-01 -9.1197266e-01 -9.0522105e-01 -8.9405571e-01 -9.7201071e-01 -9.6934212e-01 -9.6859320e-01 -9.7349139e-01 -9.6911329e-01 -9.7491443e-01 -9.4995904e-01 -9.3808790e-01 -9.4910716e-01 -9.5974049e-01 -9.2995541e-01 -9.5779048e-01 -8.9946367e-01 -8.5960605e-01 -9.6798860e-01 -9.6360743e-01 -9.3015173e-01 -9.1776010e-01 -9.6645534e-01 -9.6366602e-01
14 SITTING 2.7999058e-01 -8.7056546e-03 -1.0040149e-01 -9.7630225e-01 -9.1493570e-01 -9.2277484e-01 9.3903876e-01 -3.6453396e-02 -9.4597053e-02 -9.7628040e-01 -9.5032266e-01 -9.3841574e-01 7.4187884e-02 -4.3618599e-03 -1.0574451e-02 -9.8089066e-01 -9.6782836e-01 -9.7613338e-01 -4.4040333e-02 -7.1347828e-02 9.2852361e-02 -9.8082998e-01 -9.6204819e-01 -9.5290438e-01 -9.2161458e-02 -4.3457730e-02 -5.2012161e-02 -9.9028424e-01 -9.8691132e-01 -9.8281914e-01 -9.4419794e-01 -9.2549583e-01 -9.4419794e-01 -9.2549583e-01 -9.7652101e-01 -9.7334339e-01 -9.4275637e-01 -9.4708116e-01 -9.8831761e-01 -9.8696399e-01 -9.7645661e-01 -9.3264477e-01 -9.4412608e-01 -9.7630306e-01 -9.1159121e-01 -9.1767816e-01 -9.8156665e-01 -9.6895177e-01 -9.7275197e-01 -9.8192083e-01 -9.6894367e-01 -9.7818002e-01 -9.7857712e-01 -9.6980673e-01 -9.5702086e-01 -9.8157309e-01 -9.5822740e-01 -9.5602881e-01 -9.4058985e-01 -9.2919394e-01 -9.7298534e-01 -9.7295941e-01 -9.6332054e-01 -9.4651796e-01 -9.8732424e-01 -9.8706518e-01
14 STANDING 2.8054561e-01 -1.5207813e-02 -1.0381770e-01 -9.7326890e-01 -9.2852573e-01 -9.2227631e-01 8.7531957e-01 -2.2669223e-01 -3.3817489e-01 -9.7200537e-01 -9.6578105e-01 -9.4075772e-01 7.3793375e-02 5.7956618e-03 -7.2077776e-03 -9.7824853e-01 -9.6636243e-01 -9.7076673e-01 -2.2088653e-02 -5.5810883e-02 7.9047589e-02 -9.6109176e-01 -9.4628062e-01 -9.4658913e-01 -1.0071846e-01 -4.5009679e-02 -5.0903618e-02 -9.6994888e-01 -9.7069296e-01 -9.7468787e-01 -9.4345685e-01 -9.3673558e-01 -9.4345685e-01 -9.3673558e-01 -9.7296579e-01 -9.7043718e-01 -9.4353002e-01 -9.3142620e-01 -9.7487333e-01 -9.6683422e-01 -9.7269956e-01 -9.4217825e-01 -9.4242203e-01 -9.7360555e-01 -9.2605590e-01 -9.1778186e-01 -9.7818164e-01 -9.6724990e-01 -9.6671843e-01 -9.8039660e-01 -9.6783018e-01 -9.7359431e-01 -9.5711177e-01 -9.5083619e-01 -9.5099988e-01 -9.6274103e-01 -9.4430686e-01 -9.5016271e-01 -9.4971506e-01 -9.3979987e-01 -9.7021413e-01 -9.6967752e-01 -9.4440556e-01 -9.3481556e-01 -9.6917564e-01 -9.6601926e-01
14 WALKING 2.7195960e-01 -2.1778538e-02 -1.0675637e-01 -4.0263910e-01 -5.3612669e-02 5.1884104e-02 8.0297396e-01 -2.7031482e-01 -4.2249527e-01 -9.7481688e-01 -9.5445594e-01 -9.4751697e-01 7.2087791e-02 2.4116024e-02 1.9972304e-02 -4.5449702e-01 -3.4433957e-01 -4.7279109e-01 -3.4765506e-03 -8.2968285e-02 5.1322272e-02 -6.0038822e-01 -1.4839260e-02 -1.2609080e-01 -1.1065605e-01 -4.3896953e-02 -3.8882592e-02 -5.7175991e-01 -5.3673770e-01 -4.9718769e-01 -1.4440467e-01 -3.6380563e-01 -1.4440467e-01 -3.6380563e-01 -3.7729316e-01 -4.3974692e-01 -1.3720874e-01 -2.0140193e-01 -5.1989505e-01 -6.0610331e-01 -4.2149817e-01 -1.7460184e-01 -1.7736643e-01 -3.9585999e-01 -5.4270997e-02 8.5489214e-02 -4.7236062e-01 -3.7676660e-01 -4.1589918e-01 -4.8479771e-01 -3.5352689e-01 -5.2888954e-01 -5.0859585e-01 -2.1589495e-01 -2.1292576e-01 -6.3008208e-01 8.3295055e-02 -1.8023295e-01 -3.7351677e-01 -4.5749001e-01 -4.3159145e-01 -4.5342601e-01 -3.1138645e-01 -2.6550455e-01 -5.9103694e-01 -6.5567766e-01
